median_house_value,housing_median_age,total_rooms,population,total_bedrooms,households,median_income,ocean_proximity,latitude,longitude,is_train,scaled_housing_median_age,scaled_clean_total_rooms,scaled_clean_population,scaled_clean_total_bedrooms,scaled_clean_households,scaled_clean_median_income,log10_median_house_value,bucketized_longitude,bucketized_latitude,bucketized_latitude_X_bucketized_longitude,hashed_bucketized_latitude_X_bucketized_longitude,encoded_ocean_proximity
275900.0,12.0,2007.0,1033.0,397.0,373.0,5.6754,<1H OCEAN,33.48,-117.64,True,-1.3227808,-0.31252146,-0.39831623,-0.36892137,-0.3629207,1.1269614,5.4407516,8,0,0_X_8,162,0
239300.0,15.0,7468.0,3033.0,1275.0,1217.0,5.49,NEAR OCEAN,33.45,-117.65,True,-1.0842652,2.3209896,2.2093227,2.3310273,2.3495462,1.0152715,5.3789425,8,0,0_X_8,162,4
500001.0,31.0,5112.0,1530.0,778.0,648.0,10.3983,<1H OCEAN,33.49,-117.73,True,0.18781814,1.9107116,0.24968202,0.95840824,0.67237204,2.5356135,5.698971,8,0,0_X_8,162,0
381200.0,38.0,3832.0,1332.0,809.0,636.0,5.0044,<1H OCEAN,33.48,-117.76,True,0.7443546,0.99420977,-0.008474229,1.0664061,0.62719566,0.72273356,5.581153,8,0,0_X_8,162,0
500001.0,29.0,1720.0,612.0,269.0,258.0,7.8239,<1H OCEAN,33.51,-117.74,True,0.028807726,-0.51801836,-0.9472242,-0.81484836,-0.7958613,2.4212732,5.698971,8,0,0_X_8,162,0
420600.0,3.0,6388.0,2129.0,920.0,819.0,7.8915,<1H OCEAN,33.53,-117.73,True,-2.0383277,2.3209896,1.0306698,1.4531084,1.3161359,2.4619973,5.6238694,8,0,0_X_8,162,0
244800.0,13.0,4866.0,1909.0,812.0,733.0,4.9821,<1H OCEAN,33.54,-117.72,True,-1.2432756,1.7345715,0.7438296,1.0768576,0.9923716,0.7092995,5.3888116,8,0,0_X_8,162,0
251300.0,14.0,1672.0,704.0,295.0,293.0,5.1129,<1H OCEAN,33.53,-117.72,True,-1.1637704,-0.5523872,-0.82727283,-0.72426945,-0.6640968,0.7880968,5.4001923,8,0,0_X_8,162,0
324000.0,17.0,3617.0,1176.0,597.0,571.0,5.132999999999999,<1H OCEAN,33.51,-117.72,True,-0.92525476,0.8402661,-0.21187006,0.32783955,0.38249007,0.8002055,5.510545,8,0,0_X_8,162,0
500001.0,4.0,3623.0,1129.0,734.0,530.0,5.7281,<1H OCEAN,33.49,-117.72,True,-1.9588225,0.84456223,-0.27314958,0.8051208,0.22813734,1.1587092,5.698971,8,0,0_X_8,162,0
500001.0,17.0,2168.0,654.0,290.0,279.0,9.8321,<1H OCEAN,33.49,-117.73,True,-0.92525476,-0.1972427,-0.8924638,-0.7416885,-0.7168026,2.5356135,5.698971,8,0,0_X_8,162,0
295900.0,5.0,4549.0,1238.0,786.0,632.0,6.1785,<1H OCEAN,33.51,-117.73,True,-1.8793173,1.5075941,-0.13103326,0.98627865,0.61213684,1.4300418,5.471145,8,0,0_X_8,162,0
288100.0,19.0,3562.0,1584.0,439.0,470.0,6.4211,<1H OCEAN,33.6,-117.69,True,-0.76624435,0.80088514,0.32008827,-0.22260158,0.0022552891,1.5761902,5.459543,8,0,0_X_8,162,0
265900.0,24.0,1956.0,969.0,262.0,256.0,6.8154,<1H OCEAN,33.6,-117.68,True,-0.36871833,-0.34903833,-0.48176068,-0.839235,-0.8033907,1.8137268,5.4247184,8,0,0_X_8,162,0
227000.0,17.0,2150.0,1194.0,361.0,335.0,5.4622,<1H OCEAN,33.6,-117.69,True,-0.92525476,-0.210131,-0.18840131,-0.49433833,-0.50597936,0.9985241,5.3560257,8,0,0_X_8,162,0
216900.0,16.0,2092.0,877.0,489.0,392.0,3.0461,<1H OCEAN,33.6,-117.7,False,-1.00476,-0.25166,-0.60171205,-0.04841134,-0.29139137,-0.45699692,5.3362594,8,0,0_X_8,162,0
279500.0,16.0,2205.0,1333.0,393.0,402.0,3.475,<1H OCEAN,33.6,-117.69,True,-1.00476,-0.17075007,-0.0071704094,-0.38285658,-0.25374436,-0.19861649,5.446382,8,0,0_X_8,162,0
332000.0,12.0,3258.0,1464.0,421.0,435.0,6.5413,<1H OCEAN,33.6,-117.69,True,-1.3227808,0.58321595,0.16362993,-0.28531006,-0.12950924,1.6486019,5.521138,8,0,0_X_8,162,0
348100.0,13.0,3320.0,1432.0,426.0,431.0,7.9283,<1H OCEAN,33.59,-117.69,True,-1.2432756,0.627609,0.12190771,-0.26789105,-0.14456804,2.4841664,5.541704,8,0,0_X_8,162,0
314000.0,12.0,3473.0,1569.0,466.0,450.0,8.8636,<1H OCEAN,33.59,-117.68,True,-1.3227808,0.73715967,0.30053097,-0.12853885,-0.07303873,2.5356135,5.4969296,8,0,0_X_8,162,0
330000.0,5.0,6678.0,2877.0,1011.0,982.0,7.5177,<1H OCEAN,33.58,-117.69,True,-1.8793173,2.3209896,2.0059268,1.7701347,1.9297822,2.2368104,5.518514,8,0,0_X_8,162,0
500001.0,8.0,2327.0,899.0,263.0,236.0,14.9009,<1H OCEAN,33.59,-117.68,True,-1.6408017,-0.08339598,-0.573028,-0.8357512,-0.8786847,2.5356135,5.698971,8,0,0_X_8,162,0
500001.0,8.0,2887.0,1176.0,351.0,351.0,10.3953,<1H OCEAN,33.58,-117.69,False,-1.6408017,0.3175736,-0.21187006,-0.5291764,-0.44574413,2.5356135,5.698971,8,0,0_X_8,162,0
285600.0,7.0,4458.0,1731.0,731.0,704.0,6.126,<1H OCEAN,33.47,-117.68,True,-1.7203069,1.4424365,0.51174974,0.7946694,0.8831953,1.3984144,5.455758,8,0,0_X_8,162,0
231400.0,15.0,1786.0,727.0,299.0,293.0,5.0527,<1H OCEAN,33.48,-117.68,False,-1.0842652,-0.47076124,-0.79728496,-0.71033424,-0.6640968,0.75183076,5.364363,8,0,0_X_8,162,0
214500.0,17.0,2232.0,1072.0,372.0,385.0,4.245,<1H OCEAN,33.49,-117.68,True,-0.92525476,-0.15141761,-0.34746727,-0.45601648,-0.31774428,0.2652514,5.331427,8,0,0_X_8,162,0
106300.0,16.0,3084.0,2557.0,724.0,690.0,2.8357,<1H OCEAN,33.49,-117.68,True,-1.00476,0.45862898,1.5887046,0.77028275,0.8304895,-0.5837473,5.026533,8,0,0_X_8,162,0
183300.0,15.0,2782.0,983.0,579.0,525.0,2.1935,<1H OCEAN,33.49,-117.67,True,-1.0842652,0.24239181,-0.4635072,0.2651311,0.20931384,-0.97062516,5.2631626,8,0,0_X_8,162,0
250000.0,10.0,366.0,128.0,61.0,61.0,8.163,<1H OCEAN,33.49,-117.67,True,-1.4817913,-1.4875056,-1.5782728,-1.5394797,-1.5375074,2.5356135,5.39794,8,0,0_X_8,162,0
480800.0,19.0,2930.0,1481.0,428.0,430.0,6.3229999999999995,<1H OCEAN,33.51,-117.68,False,-0.76624435,0.34836236,0.18579486,-0.26092342,-0.14833274,1.5170922,5.6819644,8,0,0_X_8,162,0
294300.0,18.0,4173.0,1649.0,625.0,634.0,6.3568,<1H OCEAN,33.49,-117.68,True,-0.84574956,1.2383716,0.40483654,0.4253861,0.6196662,1.5374542,5.46879,8,0,0_X_8,162,0
288500.0,25.0,3240.0,1462.0,481.0,497.0,6.1815,<1H OCEAN,33.48,-117.69,True,-0.28921312,0.57032764,0.16102229,-0.07628178,0.10390221,1.431849,5.460146,8,0,0_X_8,162,0
305600.0,13.0,2020.0,679.0,378.0,290.0,5.756,<1H OCEAN,33.47,-117.69,True,-1.2432756,-0.30321324,-0.8598683,-0.43511367,-0.6753909,1.1755168,5.485153,8,0,0_X_8,162,0
189600.0,18.0,2626.0,1302.0,,522.0,4.0167,<1H OCEAN,33.51,-117.66,True,-0.84574956,0.13069314,-0.04758881,,0.19801974,0.12771758,5.277838,8,0,0_X_8,162,0
186300.0,16.0,1956.0,862.0,346.0,326.0,4.4732,<1H OCEAN,33.5,-117.66,True,-1.00476,-0.34903833,-0.62126935,-0.5465954,-0.5398616,0.40272498,5.2702127,8,0,0_X_8,162,0
120400.0,17.0,2112.0,1893.0,480.0,433.0,4.0388,<1H OCEAN,33.51,-117.67,True,-0.92525476,-0.23733966,0.72296846,-0.07976558,-0.13703865,0.1410312,5.0806265,8,0,0_X_8,162,0
126400.0,18.0,1645.0,1490.0,393.0,355.0,3.4792,<1H OCEAN,33.51,-117.67,True,-0.84574956,-0.57171965,0.19752924,-0.38285658,-0.4306853,-0.1960863,5.101747,8,0,0_X_8,162,0
184400.0,19.0,1258.0,545.0,246.0,227.0,2.9762,<1H OCEAN,33.51,-117.67,False,-0.76624435,-0.8488183,-1.0345801,-0.8949759,-0.912567,-0.4991065,5.265761,8,0,0_X_8,162,0
300000.0,23.0,3499.0,1480.0,722.0,634.0,3.86,<1H OCEAN,33.47,-117.69,False,-0.44822353,0.7557761,0.18449105,0.76331514,0.6196662,0.03331746,5.4771214,8,0,0_X_8,162,0
320800.0,20.0,1577.0,764.0,363.0,333.0,4.1563,<1H OCEAN,33.47,-117.7,False,-0.68673915,-0.62040883,-0.74904364,-0.48737073,-0.51350874,0.21181624,5.506234,8,0,0_X_8,162,0
305600.0,21.0,2208.0,1423.0,534.0,482.0,3.5915,<1H OCEAN,33.47,-117.7,True,-0.60723394,-0.16860202,0.11017334,0.108359866,0.0474317,-0.12843387,5.485153,8,0,0_X_8,162,0
243800.0,19.0,2595.0,1728.0,621.0,571.0,3.668,<1H OCEAN,33.47,-117.69,True,-0.76624435,0.10849661,0.50783825,0.41145086,0.38249007,-0.0823483,5.387034,8,0,0_X_8,162,0
350000.0,21.0,1857.0,881.0,399.0,380.0,3.8403,<1H OCEAN,33.47,-117.7,True,-0.60723394,-0.41992402,-0.5964968,-0.36195377,-0.3365678,0.021449672,5.544068,8,0,0_X_8,162,0
500001.0,5.0,1889.0,616.0,359.0,246.0,3.8992,<1H OCEAN,33.43,-117.72,True,-1.8793173,-0.3970115,-0.9420089,-0.50130594,-0.8410377,0.056932554,5.698971,8,0,0_X_8,162,0
315500.0,5.0,2262.0,1016.0,427.0,402.0,6.065,<1H OCEAN,33.55,-117.68,True,-1.8793173,-0.1299371,-0.42048118,-0.26440722,-0.25374436,1.3616664,5.4989996,8,0,0_X_8,162,0
341400.0,5.0,2840.0,1363.0,403.0,403.0,7.617999999999999,<1H OCEAN,33.54,-117.68,True,-1.8793173,0.2839208,0.031944174,-0.34801856,-0.24997967,2.2972338,5.5332637,8,0,0_X_8,162,0
322800.0,5.0,3621.0,1546.0,632.0,567.0,5.752999999999999,<1H OCEAN,33.52,-117.68,True,-1.8793173,0.8431302,0.27054313,0.44977272,0.36743128,1.1737095,5.5089335,8,0,0_X_8,162,0
318300.0,9.0,3856.0,1646.0,571.0,576.0,6.8007,<1H OCEAN,33.55,-117.69,True,-1.5612965,1.0113941,0.40092507,0.23726064,0.40131357,1.8048711,5.5028367,8,0,0_X_8,162,0
272000.0,20.0,1767.0,801.0,280.0,284.0,6.5394,<1H OCEAN,33.54,-117.69,True,-0.68673915,-0.48436555,-0.7008023,-0.7765265,-0.6979791,1.6474572,5.434569,8,0,0_X_8,162,0
282900.0,17.0,5041.0,2396.0,778.0,801.0,6.0868,<1H OCEAN,33.53,-117.69,True,-0.92525476,1.8598745,1.3787897,0.95840824,1.2483712,1.3747993,5.451633,8,0,0_X_8,162,0
325000.0,4.0,2142.0,1176.0,625.0,483.0,3.4455,<1H OCEAN,33.52,-117.69,True,-1.9588225,-0.21585914,-0.21187006,0.4253861,0.0511964,-0.21638805,5.5118833,8,0,0_X_8,162,0
279000.0,2.0,5261.0,1460.0,763.0,599.0,6.8279,<1H OCEAN,33.51,-117.7,True,-2.117833,2.0173984,0.15841466,0.9061511,0.48790172,1.8212571,5.4456043,8,0,0_X_8,162,0
278200.0,3.0,7374.0,3214.0,1444.0,1279.0,4.538,<1H OCEAN,33.52,-117.69,True,-2.0383277,2.3209896,2.350135,2.3310273,2.3495462,0.44176218,5.444357,8,0,0_X_8,162,0
288500.0,5.0,6698.0,2834.0,1254.0,1139.0,5.9088,<1H OCEAN,33.53,-117.7,True,-1.8793173,2.3209896,1.9498626,2.3310273,2.3495462,1.2675675,5.460146,8,0,0_X_8,162,0
340900.0,17.0,2486.0,876.0,417.0,361.0,6.1007,<1H OCEAN,33.52,-117.71,True,-0.92525476,0.030450743,-0.6030159,-0.29924527,-0.40809712,1.383173,5.532627,8,0,0_X_8,162,0
487000.0,11.0,2198.0,883.0,252.0,281.0,13.1477,<1H OCEAN,33.51,-117.71,True,-1.402286,-0.17576219,-0.5938892,-0.874073,-0.70927316,2.5356135,5.687529,8,0,0_X_8,162,0
500001.0,12.0,4676.0,1543.0,698.0,598.0,6.379,<1H OCEAN,33.51,-117.71,True,-1.3227808,1.5985283,0.26663166,0.67970383,0.484137,1.5508281,5.698971,8,0,0_X_8,162,0
500001.0,2.0,10008.0,3550.0,1453.0,1139.0,10.1122,<1H OCEAN,33.57,-117.68,True,-2.117833,2.3209896,2.350135,2.3310273,2.3495462,2.5356135,5.698971,8,0,0_X_8,162,0
384200.0,4.0,1764.0,705.0,220.0,224.0,8.3275,<1H OCEAN,33.55,-117.69,True,-1.9588225,-0.4865136,-0.82596904,-0.9855548,-0.92386115,2.5356135,5.5845575,8,0,0_X_8,162,0
274300.0,3.0,1618.0,710.0,266.0,246.0,6.0743,<1H OCEAN,33.55,-117.69,True,-2.0383277,-0.5910521,-0.8194499,-0.8252998,-0.8410377,1.367269,5.4382257,8,0,0_X_8,162,0
354700.0,4.0,4956.0,1802.0,693.0,625.0,7.9338,<1H OCEAN,33.54,-117.7,True,-1.9588225,1.799013,0.6043209,0.6622848,0.5857839,2.48748,5.549861,8,0,0_X_8,162,0
262100.0,12.0,2459.0,1054.0,390.0,391.0,7.1736,<1H OCEAN,33.55,-117.7,True,-1.3227808,0.01111828,-0.37093604,-0.393308,-0.2951561,2.0295157,5.418467,8,0,0_X_8,162,0
298500.0,2.0,2112.0,703.0,305.0,261.0,6.9343,<1H OCEAN,33.56,-117.7,True,-2.117833,-0.23733966,-0.8285766,-0.6894314,-0.7845672,1.8853552,5.474944,8,0,0_X_8,162,0
183300.0,3.0,2443.0,1033.0,637.0,548.0,4.1379,<1H OCEAN,33.56,-117.7,True,-2.0383277,-0.00033799376,-0.39831623,0.46719176,0.29590195,0.2007316,5.2631626,8,0,0_X_8,162,0
138500.0,4.0,3283.0,1512.0,911.0,782.0,3.3125,<1H OCEAN,33.57,-117.7,True,-1.9588225,0.60111636,0.22621326,1.4217542,1.176842,-0.2965107,5.14145,8,0,0_X_8,162,0
453800.0,7.0,4907.0,1883.0,577.0,556.0,10.4415,<1H OCEAN,33.54,-117.71,False,-1.7203069,1.7639282,0.7099303,0.25816348,0.32601956,2.5356135,5.6568646,8,0,0_X_8,162,0
318300.0,15.0,2460.0,962.0,368.0,320.0,7.3878,<1H OCEAN,33.54,-117.71,True,-1.0842652,0.011834297,-0.4908874,-0.46995172,-0.5624499,2.1585553,5.5028367,8,0,0_X_8,162,0
187500.0,2.0,2530.0,1066.0,562.0,510.0,4.6336,<1H OCEAN,33.58,-117.71,False,-2.117833,0.061955497,-0.3552902,0.2059064,0.15284333,0.4993541,5.273001,8,0,0_X_8,162,0
119900.0,9.0,1204.0,469.0,355.0,293.0,3.6196,<1H OCEAN,33.57,-117.7,True,-1.5612965,-0.8874832,-1.1336704,-0.51524115,-0.6640968,-0.11150571,5.0788193,8,0,0_X_8,162,0
226000.0,4.0,3289.0,1285.0,753.0,651.0,4.045,<1H OCEAN,33.57,-117.71,True,-1.9588225,0.6054125,-0.06975374,0.8713131,0.68366617,0.14476624,5.3541083,8,0,0_X_8,162,0
144300.0,6.0,3673.0,1846.0,881.0,768.0,4.877,<1H OCEAN,33.57,-117.71,True,-1.7998121,0.88036305,0.661689,1.3172401,1.1241362,0.64598453,5.1592665,8,0,0_X_8,162,0
268500.0,4.0,2428.0,959.0,401.0,386.0,6.2661,<1H OCEAN,33.51,-117.68,False,-1.9588225,-0.011078251,-0.49479887,-0.35498616,-0.3139796,1.4828143,5.428944,8,0,0_X_8,162,0
173000.0,4.0,1223.0,505.0,275.0,244.0,4.6607,<1H OCEAN,33.51,-117.69,True,-1.9588225,-0.8738789,-1.0867329,-0.79394555,-0.8485671,0.51567984,5.238046,8,0,0_X_8,162,0
245400.0,4.0,2351.0,834.0,445.0,397.0,5.5677,<1H OCEAN,33.5,-117.7,True,-1.9588225,-0.06621157,-0.6577763,-0.20169875,-0.27256787,1.06208,5.3898745,8,0,0_X_8,162,0
397700.0,5.0,1680.0,617.0,254.0,231.0,8.583,<1H OCEAN,33.49,-117.71,True,-1.8793173,-0.54665905,-0.9407051,-0.8671054,-0.8975082,2.5356135,5.5995555,8,0,0_X_8,162,0
434700.0,4.0,7474.0,2969.0,1037.0,1007.0,8.7591,<1H OCEAN,33.5,-117.7,False,-1.9588225,2.3209896,2.125878,1.8607136,2.0238996,2.5356135,5.63819,8,0,0_X_8,162,0
336700.0,10.0,3458.0,1156.0,638.0,470.0,6.3579,<1H OCEAN,33.48,-117.7,True,-1.4817913,0.7264194,-0.23794645,0.47067556,0.0022552891,1.5381169,5.527243,8,0,0_X_8,162,0
340300.0,6.0,16590.0,6223.0,2696.0,2357.0,6.3088,<1H OCEAN,33.48,-117.7,True,-1.7998121,2.3209896,2.350135,2.3310273,2.3495462,1.5085379,5.531862,8,0,0_X_8,162,0
368500.0,14.0,3894.0,1490.0,672.0,629.0,6.5206,<1H OCEAN,33.47,-117.71,True,-1.1637704,1.0386028,0.19752924,0.5891249,0.6008427,1.6361316,5.5664377,8,0,0_X_8,162,0
454100.0,9.0,6564.0,1720.0,1316.0,904.0,4.89,<1H OCEAN,33.46,-117.74,True,-1.5612965,2.3209896,0.4974077,2.3310273,1.6361355,0.65381604,5.6571517,8,0,0_X_8,162,0
345700.0,17.0,2681.0,830.0,454.0,410.0,5.5507,<1H OCEAN,33.47,-117.71,True,-0.92525476,0.17007408,-0.6629916,-0.1703445,-0.22362676,1.0518388,5.538699,8,0,0_X_8,162,0
162500.0,29.0,5650.0,3985.0,1084.0,1056.0,2.8192,<1H OCEAN,33.68,-117.7,True,0.028807726,2.295929,2.350135,2.0244524,2.20837,-0.59368736,5.2108536,8,1,1_X_8,85,0
355100.0,14.0,4321.0,2025.0,582.0,578.0,8.3634,<1H OCEAN,33.71,-117.76,True,-1.1637704,1.3443421,0.89507264,0.2755825,0.40884298,2.5356135,5.5503507,8,1,1_X_8,85,0
158300.0,15.0,2849.0,878.0,537.0,520.0,3.2841,<1H OCEAN,33.71,-117.75,True,-1.0842652,0.29036495,-0.60040826,0.11881129,0.19049034,-0.31361958,5.199481,8,1,1_X_8,85,0
344900.0,12.0,4025.0,2042.0,574.0,588.0,7.9125,<1H OCEAN,33.7,-117.76,True,-1.3227808,1.1324011,0.9172376,0.24771206,0.44649,2.4746482,5.537693,8,1,1_X_8,85,0
337100.0,15.0,2102.0,1060.0,295.0,303.0,7.3141,<1H OCEAN,33.71,-117.77,True,-1.0842652,-0.24449983,-0.3631131,-0.72426945,-0.62644976,2.1141565,5.5277586,8,1,1_X_8,85,0
207500.0,3.0,3636.0,1486.0,749.0,696.0,5.5464,<1H OCEAN,33.7,-117.77,True,-2.0383277,0.85387045,0.19231397,0.8573779,0.8530777,1.0492483,5.317018,8,1,1_X_8,85,0
137500.0,4.0,2446.0,1315.0,622.0,560.0,3.7147,<1H OCEAN,33.7,-117.77,True,-1.9588225,0.0018100577,-0.030639159,0.4149347,0.34107837,-0.054215014,5.138303,8,1,1_X_8,85,0
274600.0,16.0,5805.0,2356.0,852.0,795.0,6.1062,<1H OCEAN,33.65,-117.69,True,-1.00476,2.3209896,1.3266369,1.2162098,1.2257831,1.3864864,5.4387007,8,1,1_X_8,85,0
307400.0,16.0,3774.0,1587.0,456.0,430.0,8.6088,<1H OCEAN,33.65,-117.71,True,-1.00476,0.95268077,0.32399973,-0.1633769,-0.14833274,2.5356135,5.487704,8,1,1_X_8,85,0
355600.0,16.0,3388.0,1249.0,492.0,463.0,6.1863,<1H OCEAN,33.65,-117.7,True,-1.00476,0.6762982,-0.11669124,-0.037959926,-0.024097618,1.4347407,5.550962,8,1,1_X_8,85,0
308900.0,14.0,2945.0,1293.0,356.0,335.0,8.111,<1H OCEAN,33.64,-117.71,True,-1.1637704,0.3591026,-0.059323188,-0.5117574,-0.50597936,2.5356135,5.489818,8,1,1_X_8,85,0
220600.0,16.0,1565.0,950.0,274.0,280.0,5.8399,<1H OCEAN,33.63,-117.71,True,-1.00476,-0.629001,-0.50653327,-0.7974293,-0.7130379,1.2260604,5.3436055,8,0,0_X_8,162,0
241800.0,16.0,2497.0,1357.0,500.0,456.0,4.5909,<1H OCEAN,33.63,-117.71,True,-1.00476,0.03832693,0.024121257,-0.01008949,-0.050450522,0.4736305,5.383456,8,0,0_X_8,162,0
219700.0,16.0,1641.0,945.0,354.0,318.0,3.4261,<1H OCEAN,33.63,-117.71,True,-1.00476,-0.5745837,-0.51305234,-0.518725,-0.56997925,-0.2280751,5.3418303,8,0,0_X_8,162,0
286800.0,16.0,4428.0,1525.0,745.0,682.0,5.2325,<1H OCEAN,33.63,-117.7,True,-1.00476,1.420956,0.24316292,0.8434427,0.8003719,0.86014694,5.457579,8,0,0_X_8,162,0
67500.0,16.0,1230.0,380.0,242.0,246.0,2.2969,<1H OCEAN,33.64,-117.72,True,-1.00476,-0.86886674,-1.2497103,-0.9089111,-0.8410377,-0.9083344,4.8293037,8,1,1_X_8,85,0
225600.0,19.0,2957.0,1639.0,492.0,495.0,5.0686,<1H OCEAN,33.62,-117.7,True,-0.76624435,0.3676948,0.39179835,-0.037959926,0.09637281,0.76140934,5.353339,8,0,0_X_8,162,0
241700.0,23.0,3038.0,1501.0,473.0,436.0,5.5584,<1H OCEAN,33.63,-117.7,True,-0.44822353,0.4256922,0.21187125,-0.10415222,-0.12574454,1.0564775,5.3832765,8,0,0_X_8,162,0
242800.0,22.0,2520.0,1338.0,387.0,391.0,5.8898,<1H OCEAN,33.62,-117.71,True,-0.52772874,0.054795325,-0.00065131224,-0.40375942,-0.2951561,1.2561214,5.3852487,8,0,0_X_8,162,0
386100.0,11.0,4508.0,1993.0,618.0,573.0,10.4498,<1H OCEAN,33.72,-117.76,False,-1.402286,1.4782374,0.8533504,0.40099946,0.39001948,2.5356135,5.5867,8,1,1_X_8,85,0
368700.0,14.0,3011.0,1359.0,388.0,371.0,7.9739,<1H OCEAN,33.72,-117.76,True,-1.1637704,0.40635973,0.026728896,-0.40027562,-0.3704501,2.511637,5.5666733,8,1,1_X_8,85,0
362500.0,10.0,2464.0,1241.0,347.0,366.0,8.7603,<1H OCEAN,33.72,-117.75,False,-1.4817913,0.014698366,-0.12712179,-0.5431116,-0.3892736,2.5356135,5.559308,8,1,1_X_8,85,0
148400.0,15.0,941.0,366.0,266.0,248.0,4.3636,<1H OCEAN,33.72,-117.76,True,-1.0842652,-1.0757957,-1.2679638,-0.8252998,-0.8335083,0.3366991,5.171434,8,1,1_X_8,85,0
108300.0,15.0,1010.0,470.0,350.0,342.0,3.2229,<1H OCEAN,33.71,-117.76,True,-1.0842652,-1.0263906,-1.1323665,-0.5326602,-0.47962642,-0.35048804,5.0346284,8,1,1_X_8,85,0
87500.0,18.0,328.0,391.0,68.0,60.0,4.1167,<1H OCEAN,33.73,-117.74,True,-0.84574956,-1.5147142,-1.2353684,-1.5150931,-1.541272,0.18796018,4.942008,8,1,1_X_8,85,0
350500.0,11.0,2630.0,1256.0,327.0,352.0,8.2953,<1H OCEAN,33.66,-117.69,True,-1.402286,0.1335572,-0.10756451,-0.6127877,-0.4419794,2.5356135,5.544688,8,1,1_X_8,85,0
225700.0,5.0,4246.0,1933.0,689.0,722.0,6.9501,<1H OCEAN,33.66,-117.69,True,-1.8793173,1.2906408,0.7751213,0.6483496,0.9509599,1.8948735,5.3535314,8,1,1_X_8,85,0
309200.0,5.0,10534.0,4656.0,2035.0,1863.0,5.7797,<1H OCEAN,33.67,-117.67,True,-1.8793173,2.3209896,2.350135,2.3310273,2.3495462,1.1897943,5.4902396,8,1,1_X_8,85,0
237400.0,4.0,10175.0,4762.0,2181.0,1929.0,4.7341,<1H OCEAN,33.66,-117.67,True,-1.9588225,2.3209896,2.350135,2.3310273,2.3495462,0.5598979,5.3754807,8,1,1_X_8,85,0
239900.0,6.0,10395.0,4783.0,1915.0,1811.0,5.928,<1H OCEAN,33.65,-117.68,True,-1.7998121,2.3209896,2.350135,2.3310273,2.3495462,1.279134,5.38003,8,1,1_X_8,85,0
243400.0,4.0,5687.0,2677.0,970.0,938.0,6.5069,<1H OCEAN,33.68,-117.64,True,-1.9588225,2.3209896,1.7451628,1.6272987,1.7641354,1.6278784,5.3863206,8,1,1_X_8,85,0
500001.0,6.0,211.0,125.0,51.0,44.0,1.9659,<1H OCEAN,33.72,-117.7,True,-1.7998121,-1.5984882,-1.5821843,-1.5743178,-1.6015073,-1.1077373,5.698971,8,1,1_X_8,85,0
302000.0,15.0,5394.0,2383.0,748.0,706.0,7.5619,<1H OCEAN,33.65,-117.69,True,-1.0842652,2.1126285,1.36184,0.85389405,0.8907247,2.2634377,5.480007,8,1,1_X_8,85,0
326600.0,15.0,5743.0,2380.0,773.0,773.0,8.1926,<1H OCEAN,33.64,-117.7,True,-1.0842652,2.3209896,1.3579285,0.9409892,1.1429597,2.5356135,5.514016,8,1,1_X_8,85,0
273800.0,23.0,1444.0,792.0,260.0,253.0,4.9079,<1H OCEAN,33.63,-117.69,True,-0.44822353,-0.7156391,-0.7125367,-0.8462026,-0.8146848,0.6645995,5.4374332,8,0,0_X_8,162,0
215800.0,18.0,3783.0,1843.0,654.0,623.0,5.7559,<1H OCEAN,33.64,-117.69,True,-0.84574956,0.9591249,0.6577775,0.5264164,0.5782545,1.1754566,5.3340516,8,1,1_X_8,85,0
262000.0,16.0,2592.0,1279.0,372.0,383.0,6.9741,<1H OCEAN,33.64,-117.69,True,-1.00476,0.10634856,-0.07757666,-0.45601648,-0.3252737,1.9093318,5.418301,8,1,1_X_8,85,0
162500.0,9.0,5206.0,4660.0,992.0,978.0,2.885,<1H OCEAN,33.71,-117.82,True,-1.5612965,1.9780173,2.350135,1.7039424,1.9147234,-0.5540477,5.2108536,8,1,1_X_8,85,0
272800.0,24.0,3260.0,1383.0,458.0,442.0,6.5987,<1H OCEAN,33.72,-117.82,True,-0.36871833,0.584648,0.058020562,-0.1564093,-0.103156336,1.683181,5.4358444,8,1,1_X_8,85,0
261300.0,17.0,1063.0,363.0,189.0,183.0,2.1719,<1H OCEAN,33.73,-117.81,True,-0.92525476,-0.98844165,-1.2718753,-1.0935527,-1.0782138,-0.9836376,5.4171395,8,1,1_X_8,85,0
201400.0,16.0,2617.0,1317.0,506.0,511.0,4.821000000000001,<1H OCEAN,33.72,-117.8,True,-1.00476,0.12424899,-0.02803152,0.010813338,0.15660803,0.61224866,5.3040595,8,1,1_X_8,85,0
302400.0,16.0,2666.0,1227.0,387.0,347.0,7.3769,<1H OCEAN,33.71,-117.81,True,-1.00476,0.15933383,-0.14537527,-0.40375942,-0.4608029,2.151989,5.4805818,8,1,1_X_8,85,0
276500.0,24.0,3477.0,1593.0,462.0,484.0,6.8634,<1H OCEAN,33.72,-117.82,True,-0.36871833,0.74002373,0.33182263,-0.14247407,0.0549611,1.8426433,5.441695,8,1,1_X_8,85,0
187200.0,15.0,1392.0,681.0,267.0,263.0,5.4248,<1H OCEAN,33.7,-117.77,False,-1.0842652,-0.752872,-0.8572607,-0.82181597,-0.7770378,0.9759934,5.272306,8,1,1_X_8,85,0
